# ell, fid_Cl_tt, fid_Cl_te, fid_Cl_ee
1.673000000000000000e+03 8.683219396827229330e-04 -6.374089098599839656e-05 3.811890340500262387e-05
1.674000000000000000e+03 8.676635253456240621e-04 -6.395734352331221089e-05 3.783930068885142347e-05
1.675000000000000000e+03 8.670255814131157864e-04 -6.415969591096486093e-05 3.755868077775253213e-05
1.676000000000000000e+03 8.664069500111125409e-04 -6.434797058220134626e-05 3.727712993391066559e-05
1.677000000000000000e+03 8.658064732655289773e-04 -6.452218997026663936e-05 3.699473441953054635e-05
1.678000000000000000e+03 8.652229933022788800e-04 -6.468237650840578045e-05 3.671158049681691725e-05
1.679000000000000000e+03 8.646553522472766838e-04 -6.482855262986374201e-05 3.642775442797450757e-05
1.680000000000000000e+03 8.641023922264368237e-04 -6.496074076788553716e-05 3.614334247520804659e-05
1.681000000000000000e+03 8.635629553656734092e-04 -6.507896335571619259e-05 3.585843090072227037e-05
1.682000000000000000e+03 8.630358837909009838e-04 -6.518324282660065366e-05 3.557310596672188786e-05
1.683000000000000000e+03 8.625200196280338738e-04 -6.527360161378397416e-05 3.528745393541166223e-05
1.684000000000000000e+03 8.620142050029857552e-04 -6.535006215051112656e-05 3.500156106899630920e-05
1.685000000000000000e+03 8.615172820416716051e-04 -6.541264687002711043e-05 3.471551362968055806e-05
1.686000000000000000e+03 8.610280928700054246e-04 -6.546137820557696601e-05 3.442939787966914486e-05
1.687000000000000000e+03 8.605454796139014317e-04 -6.549627859040566577e-05 3.414330008116679211e-05
1.688000000000000000e+03 8.600682843992740615e-04 -6.551737045775819573e-05 3.385730649637824264e-05
1.689000000000000000e+03 8.595953493520377487e-04 -6.552467624087958257e-05 3.357150338750821897e-05
1.690000000000000000e+03 8.591255165981064945e-04 -6.551821837301481232e-05 3.328597701676145037e-05
1.691000000000000000e+03 8.586576282633945172e-04 -6.549801928740889810e-05 3.300081364634267289e-05
1.692000000000000000e+03 8.581905264738164682e-04 -6.546410141730685305e-05 3.271609953845661583e-05
1.693000000000000000e+03 8.577230533552863490e-04 -6.541648719595363607e-05 3.243192095530800847e-05
1.694000000000000000e+03 8.572540510337187027e-04 -6.535519905659430097e-05 3.214836415910158685e-05
1.695000000000000000e+03 8.567823616350276391e-04 -6.528025943247380664e-05 3.186551541204207349e-05
1.696000000000000000e+03 8.563068272851273761e-04 -6.519169075683719334e-05 3.158346097633421123e-05
1.697000000000000000e+03 8.558263805054501343e-04 -6.508954486218207849e-05 3.130228223911224857e-05
1.698000000000000000e+03 8.553403153994997097e-04 -6.497399117801671360e-05 3.102204108722860583e-05
1.699000000000000000e+03 8.548480164662977925e-04 -6.484522853310204936e-05 3.074279453246521579e-05
1.700000000000000000e+03 8.543488682048658561e-04 -6.470345575619890091e-05 3.046459958660400444e-05
1.701000000000000000e+03 8.538422551142250483e-04 -6.454887167606820539e-05 3.018751326142691133e-05
1.702000000000000000e+03 8.533275616933974931e-04 -6.438167512147087283e-05 2.991159256871588957e-05
1.703000000000000000e+03 8.528041724414046638e-04 -6.420206492116777258e-05 2.963689452025285498e-05
1.704000000000000000e+03 8.522714718572680336e-04 -6.401023990391982823e-05 2.936347612781975728e-05
1.705000000000000000e+03 8.517288444400089673e-04 -6.380639889848792269e-05 2.909139440319851908e-05
1.706000000000000000e+03 8.511756746886496973e-04 -6.359074073363295244e-05 2.882070635817110364e-05
1.707000000000000000e+03 8.506113471022109379e-04 -6.336346423811582750e-05 2.855146900451942002e-05
1.708000000000000000e+03 8.500352461797147045e-04 -6.312476824069741723e-05 2.828373935402542471e-05
1.709000000000000000e+03 8.494467564201826871e-04 -6.287485157013865877e-05 2.801757441847103693e-05
1.710000000000000000e+03 8.488452623226361423e-04 -6.261391305520040793e-05 2.775303120963820640e-05
1.711000000000000000e+03 8.482301483860968687e-04 -6.234215152464360184e-05 2.749016673930886588e-05
1.712000000000000000e+03 8.476007991095864478e-04 -6.205976580722910986e-05 2.722903801926495492e-05
1.713000000000000000e+03 8.469565989921265699e-04 -6.176695473171784202e-05 2.696970206128839953e-05
1.714000000000000000e+03 8.462969325327383829e-04 -6.146391712687068124e-05 2.671221587716114942e-05
1.715000000000000000e+03 8.456211842304436855e-04 -6.115085182144853755e-05 2.645663647866514412e-05
1.716000000000000000e+03 8.449287385842641678e-04 -6.082795764421232096e-05 2.620302087758230627e-05
1.717000000000000000e+03 8.442189800932210862e-04 -6.049543342392289406e-05 2.595142608569458217e-05
1.718000000000000000e+03 8.434912932563365644e-04 -6.015347798934118722e-05 2.570190911478390121e-05
1.719000000000000000e+03 8.427450625726316423e-04 -5.980229016922807657e-05 2.545452697663220634e-05
1.720000000000000000e+03 8.419796725411281182e-04 -5.944206879234446535e-05 2.520933668302143032e-05
1.721000000000000000e+03 8.411945076608475739e-04 -5.907301268745125683e-05 2.496639524573351947e-05
1.722000000000000000e+03 8.403889524308114827e-04 -5.869532068330933391e-05 2.472575967655039642e-05
1.723000000000000000e+03 8.395623913500413179e-04 -5.830919160867962695e-05 2.448748698725401426e-05
1.724000000000000000e+03 8.387142089175590948e-04 -5.791482429232298499e-05 2.425163418962629220e-05
1.725000000000000000e+03 8.378437896323859616e-04 -5.751241756300033838e-05 2.401825829544917658e-05
1.726000000000000000e+03 8.369505179935437167e-04 -5.710217024947257682e-05 2.378741631650460017e-05
1.727000000000000000e+03 8.360337785000537250e-04 -5.668428118050060355e-05 2.355916526457451268e-05
1.728000000000000000e+03 8.350929556509377851e-04 -5.625894918484530827e-05 2.333356215144082995e-05
1.729000000000000000e+03 8.341274339452172618e-04 -5.582637309126758744e-05 2.311066398888550846e-05
1.730000000000000000e+03 8.331365978819139538e-04 -5.538675172852834433e-05 2.289052778869047082e-05
1.731000000000000000e+03 8.321198319600491174e-04 -5.494028392538846862e-05 2.267321056263765997e-05
1.732000000000000000e+03 8.310765206786448764e-04 -5.448716851060885679e-05 2.245876932250901207e-05
1.733000000000000000e+03 8.300060485367221621e-04 -5.402760431295043240e-05 2.224726108008646329e-05
1.734000000000000000e+03 8.289078000333028814e-04 -5.356179016117405806e-05 2.203874284715195316e-05
1.735000000000000000e+03 8.277811596674085077e-04 -5.308992488404063701e-05 2.183327163548741447e-05
1.736000000000000000e+03 8.266256263038832073e-04 -5.261221180769881845e-05 2.163089583821516099e-05
1.737000000000000000e+03 8.254411562708611604e-04 -5.212887224784813382e-05 2.143162937381898309e-05
1.738000000000000000e+03 8.242278202622993488e-04 -5.164013201757587402e-05 2.123547754212306909e-05
1.739000000000000000e+03 8.229856889721539953e-04 -5.114621692996930966e-05 2.104244564295158358e-05
1.740000000000000000e+03 8.217148330943822984e-04 -5.064735279811574523e-05 2.085253897612869794e-05
1.741000000000000000e+03 8.204153233229410230e-04 -5.014376543510245133e-05 2.066576284147859032e-05
1.742000000000000000e+03 8.190872303517866089e-04 -4.963568065401670532e-05 2.048212253882542871e-05
1.743000000000000000e+03 8.177306248748762545e-04 -4.912332426794580492e-05 2.030162336799339802e-05
1.744000000000000000e+03 8.163455775861661826e-04 -4.860692208997701396e-05 2.012427062880665609e-05
1.745000000000000000e+03 8.149321591796134835e-04 -4.808669993319763690e-05 1.995006962108938784e-05
1.746000000000000000e+03 8.134904403491748136e-04 -4.756288361069492402e-05 1.977902564466576125e-05
1.747000000000000000e+03 8.120204917888070462e-04 -4.703569893555619336e-05 1.961114399935994431e-05
1.748000000000000000e+03 8.105223841924666210e-04 -4.650537172086870874e-05 1.944642998499612535e-05
1.749000000000000000e+03 8.089961882541105197e-04 -4.597212777971974754e-05 1.928488890139846217e-05
1.750000000000000000e+03 8.074419746676958325e-04 -4.543619292519662101e-05 1.912652604839113632e-05
1.751000000000000000e+03 8.058598141271785652e-04 -4.489779297038656587e-05 1.897134672579831578e-05
1.752000000000000000e+03 8.042497773265158082e-04 -4.435715372837690693e-05 1.881935623344417870e-05
1.753000000000000000e+03 8.026119349596646515e-04 -4.381450101225490125e-05 1.867055987115289985e-05
1.754000000000000000e+03 8.009463577205814264e-04 -4.327006063510784652e-05 1.852496293874864722e-05
1.755000000000000000e+03 7.992531163032230062e-04 -4.272405841002302013e-05 1.838257073605559556e-05
1.756000000000000000e+03 7.975322814015461557e-04 -4.217672015008769944e-05 1.824338856289791963e-05
1.757000000000000000e+03 7.957839237095076399e-04 -4.162827166838917539e-05 1.810742171909979421e-05
1.758000000000000000e+03 7.940081139210640069e-04 -4.107893877801472535e-05 1.797467550448538727e-05
1.759000000000000000e+03 7.922049227301725637e-04 -4.052894729205162671e-05 1.784515521887887018e-05
1.760000000000000000e+03 7.903744208307894245e-04 -3.997852302358717716e-05 1.771886616210443128e-05
1.761000000000000000e+03 7.885166789168716796e-04 -3.942789178570864730e-05 1.759581363398622837e-05
1.762000000000000000e+03 7.866317676823759856e-04 -3.887727939150332807e-05 1.747600293434843283e-05
1.763000000000000000e+03 7.847197578212592155e-04 -3.832691165405849006e-05 1.735943936301523297e-05
1.764000000000000000e+03 7.827807200274778093e-04 -3.777701438646141743e-05 1.724612821981079679e-05
1.765000000000000000e+03 7.808147249949888569e-04 -3.722781340179940788e-05 1.713607480455928887e-05
1.766000000000000000e+03 7.788218434177490148e-04 -3.667953451315973201e-05 1.702928441708489077e-05
1.767000000000000000e+03 7.768021459897150481e-04 -3.613240353362966720e-05 1.692576235721176707e-05
1.768000000000000000e+03 7.747557034048435046e-04 -3.558664627629651116e-05 1.682551392476410270e-05
1.769000000000000000e+03 7.726825863570914747e-04 -3.504248855424754125e-05 1.672854441956606565e-05
1.770000000000000000e+03 7.705828655404153979e-04 -3.450015618057002809e-05 1.663485914144182729e-05
1.771000000000000000e+03 7.684566116487722559e-04 -3.395987496835126937e-05 1.654446339021556578e-05
1.772000000000000000e+03 7.663038953761185969e-04 -3.342187073067853570e-05 1.645736246571144571e-05
1.773000000000000000e+03 7.641247874164114025e-04 -3.288636928063912477e-05 1.637356166775364523e-05
1.774000000000000000e+03 7.619193584636073293e-04 -3.235359643132030720e-05 1.629306629616634249e-05
1.775000000000000000e+03 7.596877521105361696e-04 -3.182376161967683431e-05 1.621587461328346228e-05
1.776000000000000000e+03 7.574304035455211269e-04 -3.129700877813339395e-05 1.614195673147796338e-05
1.777000000000000000e+03 7.551478208557583236e-04 -3.077346546298208692e-05 1.607127572563257152e-05
1.778000000000000000e+03 7.528405121284436653e-04 -3.025325923051506486e-05 1.600379467062998872e-05
1.779000000000000000e+03 7.505089854507733830e-04 -2.973651763702445569e-05 1.593947664135294073e-05
1.780000000000000000e+03 7.481537489099437076e-04 -2.922336823880240087e-05 1.587828471268414650e-05
1.781000000000000000e+03 7.457753105931508699e-04 -2.871393859214101815e-05 1.582018195950631823e-05
1.782000000000000000e+03 7.433741785875907756e-04 -2.820835625333246934e-05 1.576513145670217826e-05
1.783000000000000000e+03 7.409508609804597639e-04 -2.770674877866886540e-05 1.571309627915443879e-05
1.784000000000000000e+03 7.385058658589538491e-04 -2.720924372444235120e-05 1.566403950174581877e-05
1.785000000000000000e+03 7.360397013102693703e-04 -2.671596864694504448e-05 1.561792419935903377e-05
1.786000000000000000e+03 7.335528754216021248e-04 -2.622705110246910365e-05 1.557471344687679938e-05
1.787000000000000000e+03 7.310458962801486688e-04 -2.574261864730664987e-05 1.553437031918183795e-05
1.788000000000000000e+03 7.285192719731047994e-04 -2.526279883774980425e-05 1.549685789115685827e-05
1.789000000000000000e+03 7.259735105876669644e-04 -2.478771923009073200e-05 1.546213923768458609e-05
1.790000000000000000e+03 7.234091202110310695e-04 -2.431750738062154747e-05 1.543017743364773019e-05
1.791000000000000000e+03 7.208266089303933455e-04 -2.385229084563437858e-05 1.540093555392901633e-05
1.792000000000000000e+03 7.182264848329499149e-04 -2.339219718142137696e-05 1.537437667341115329e-05
1.793000000000000000e+03 7.156092560058971170e-04 -2.293735394427466376e-05 1.535046386697686005e-05
1.794000000000000000e+03 7.129754305364306407e-04 -2.248788869048637704e-05 1.532916020950885556e-05
1.795000000000000000e+03 7.103255165117472588e-04 -2.204392897634865491e-05 1.531042877588985879e-05
1.796000000000000000e+03 7.076600220190425519e-04 -2.160560235815362526e-05 1.529423264100257854e-05
1.797000000000000000e+03 7.049794551455128592e-04 -2.117303639219341940e-05 1.528053487972974055e-05
1.798000000000000000e+03 7.022843239783545201e-04 -2.074635863476018558e-05 1.526929856695406038e-05
1.799000000000000000e+03 6.995751366047634400e-04 -2.032569664214604156e-05 1.526048677755825024e-05
1.800000000000000000e+03 6.968524011119358501e-04 -1.991117797064313557e-05 1.525406258642502907e-05
1.801000000000000000e+03 6.941166255870678727e-04 -1.950293017654359214e-05 1.524998906843711246e-05
1.802000000000000000e+03 6.913683181173557388e-04 -1.910108081613954596e-05 1.524822929847722445e-05
1.803000000000000000e+03 6.886079867899954623e-04 -1.870575744572313513e-05 1.524874635142807384e-05
1.804000000000000000e+03 6.858361396921832743e-04 -1.831708762158649093e-05 1.525150330217237789e-05
1.805000000000000000e+03 6.830532849111151886e-04 -1.793519890002174806e-05 1.525646322559285558e-05
1.806000000000000000e+03 6.802599305339876532e-04 -1.756021883732104122e-05 1.526358919657222756e-05
1.807000000000000000e+03 6.774565846479964652e-04 -1.719227498977650510e-05 1.527284428999320601e-05
1.808000000000000000e+03 6.746437553403378555e-04 -1.683149491368027438e-05 1.528419158073851159e-05
1.809000000000000000e+03 6.718219506982082718e-04 -1.647800616532448038e-05 1.529759414369085310e-05
1.810000000000000000e+03 6.689916788088034029e-04 -1.613193630100125440e-05 1.531301505373295629e-05
1.811000000000000000e+03 6.661534477593198051e-04 -1.579341287700274468e-05 1.533041738574753671e-05
1.812000000000000000e+03 6.633077656369533838e-04 -1.546256344962106558e-05 1.534976421461730657e-05
1.813000000000000000e+03 6.604551405289002617e-04 -1.513951557514836366e-05 1.537101861522498483e-05
1.814000000000000000e+03 6.575960856497768594e-04 -1.482437356290227339e-05 1.539414148377395809e-05
1.815000000000000000e+03 6.547311347238791643e-04 -1.451714873430245711e-05 1.541908500175028697e-05
1.816000000000000000e+03 6.518608266029242209e-04 -1.421782916379407186e-05 1.544579917196070313e-05
1.817000000000000000e+03 6.489857001386278813e-04 -1.392640292582227979e-05 1.547423399721193144e-05
1.818000000000000000e+03 6.461062941827068647e-04 -1.364285809483224300e-05 1.550433948031070016e-05
1.819000000000000000e+03 6.432231475868776735e-04 -1.336718274526912871e-05 1.553606562406373756e-05
1.820000000000000000e+03 6.403367992028565934e-04 -1.309936495157808889e-05 1.556936243127777191e-05
1.821000000000000000e+03 6.374477878823602353e-04 -1.283939278820429242e-05 1.560417990475954162e-05
1.822000000000000000e+03 6.345566524771049932e-04 -1.258725432959290145e-05 1.564046804731576142e-05
1.823000000000000000e+03 6.316639318388072612e-04 -1.234293765018907471e-05 1.567817686175316974e-05
1.824000000000000000e+03 6.287701648191835416e-04 -1.210643082443797601e-05 1.571725635087849144e-05
1.825000000000000000e+03 6.258758902699501202e-04 -1.187772192678476917e-05 1.575765651749846158e-05
1.826000000000000000e+03 6.229816470428238247e-04 -1.165679903167461295e-05 1.579932736441980163e-05
1.827000000000000000e+03 6.200879739895205070e-04 -1.144365021355266437e-05 1.584221889444923647e-05
1.828000000000000000e+03 6.171954099617573200e-04 -1.123826354686409912e-05 1.588628111039350793e-05
1.829000000000000000e+03 6.143044938112503326e-04 -1.104062710605406577e-05 1.593146401505933410e-05
1.830000000000000000e+03 6.114157643897158304e-04 -1.085072896556773323e-05 1.597771761125345001e-05
1.831000000000000000e+03 6.085297605488705327e-04 -1.066855719985026361e-05 1.602499190178258395e-05
1.832000000000000000e+03 6.056470211404307250e-04 -1.049409988334681227e-05 1.607323688945346078e-05
1.833000000000000000e+03 6.027680850161130184e-04 -1.032734509050255151e-05 1.612240257707281215e-05
